,value
acc_lg,0.905
acc_lg_bs,0.5025
acc_crc_burns,0.5175000000000001
acc_crc_bs_burns,1.0
acc_crc_cluster,0.5225
acc_crc_bs_cluster,0.855
ccs_burns sent_accs (mean),0.5150500000000001
ccs_burns sent_accs (std),0.00034999999999999257
ccs_burns bs_accs (mean),0.5369499999999999
ccs_burns bs_accs (std),0.06615
ccs_cluster sent_accs (mean),0.5822499999999999
ccs_cluster sent_accs (std),0.10436624214754502
ccs_cluster bs_accs (mean),0.56185
ccs_cluster bs_accs (std),0.03641363068961952
